,Players,Prev4's,Prev5's,Prev6's,Cur4's,Cur5's,Cur6's,Inc4's,Inc5's,Inc6's,4@1point,5@5point,6@5point,total
0,King Rale,177,2579,312,177,2599,318,0,20,6,0,100,30,130
64,Huuloc,0,779,10,0,804,10,0,25,0,0,125,0,125
20,xstanfordx,0,2640,121,0,2661,125,0,21,4,0,105,20,125
67,arcane,0,1225,6,0,1250,6,0,25,0,0,125,0,125
90,freeze3,0,8,0,0,33,0,0,25,0,0,125,0,125
32,SireMuch,4,345,62,4,365,67,0,20,5,0,100,25,125
71,Adijjiiiiiii,0,12,2,0,34,5,0,22,3,0,110,15,125
4,pikabooooo,954,936,225,954,957,229,0,21,4,0,105,20,125
12,StankoSRBLFC,1852,1766,175,1852,1788,177,0,22,2,0,110,10,120
85,KEVA MILEVA,0,209,0,0,233,0,0,24,0,0,120,0,120
70,Set Ral,0,51,3,0,73,5,0,22,2,0,110,10,120
50,Beha,0,369,25,0,393,25,0,24,0,0,120,0,120
31,Fyre,0,351,66,0,371,69,0,20,3,0,100,15,115
30,Draakir,0,774,69,0,797,69,0,23,0,0,115,0,115
17,Dasharath,4896,1321,134,4896,1340,138,0,19,4,0,95,20,115
29,RMonn,0,783,70,0,806,70,0,23,0,0,115,0,115
36,pembaa,0,740,48,0,760,51,0,20,3,0,100,15,115
13,Klaus Schnee,0,1235,159,0,1254,163,0,19,4,0,95,20,115
28,SashaM,799,2131,76,799,2153,76,0,22,0,0,110,0,110
46,Lord Anibal,21,1154,30,21,1176,30,0,22,0,0,110,0,110
51,Skipka,0,467,22,0,488,23,0,21,1,0,105,5,110
92,IronPrice,0,7,0,0,29,0,0,22,0,0,110,0,110
69,Mindaugyno,3,645,4,3,665,5,0,20,1,0,100,5,105
19,Maverick,0,709,124,0,727,127,0,18,3,0,90,15,105
72,SFuRak,5836,1745,4,5836,1766,4,0,21,0,0,105,0,105
35,Wntrking,0,407,52,0,424,56,0,17,4,0,85,20,105
21,Blackrainbow,5,1013,105,5,1029,110,0,16,5,0,80,25,105
59,Csapek,0,1112,12,0,1133,12,0,21,0,0,105,0,105
58,Sir Mogque,0,1112,12,0,1133,12,0,21,0,0,105,0,105
86,zui,0,194,0,0,215,0,0,21,0,0,105,0,105
49,vampirewolfG,1,1194,26,1,1215,26,0,21,0,0,105,0,105
91,jaegerss,0,12,0,0,33,0,0,21,0,0,105,0,105
39,GEERT,868,1453,41,868,1474,41,0,21,0,0,105,0,105
81,ANASTASIAs,0,12,1,0,33,1,0,21,0,0,105,0,105
2,Lord Gitter,1251,1293,269,1251,1313,269,0,20,0,0,100,0,100
61,malimiki,3449,1161,11,3449,1181,11,0,20,0,0,100,0,100
18,Duke Martin,2095,1424,130,2095,1444,130,0,20,0,0,100,0,100
15,Kingsy D,3473,1398,151,3473,1414,155,0,16,4,0,80,20,100
24,12M,1422,1154,88,1422,1173,89,0,19,1,0,95,5,100
89,variks,0,14,0,0,34,0,0,20,0,0,100,0,100
38,Freyyr,0,684,43,0,702,45,0,18,2,0,90,10,100
7,Wareblade,0,747,191,0,761,196,0,14,5,0,70,25,95
87,Lilith Lilit,2,175,0,2,194,0,0,19,0,0,95,0,95
93,GooSE,0,4,0,0,23,0,0,19,0,0,95,0,95
34,FreyaMaiden,0,749,57,0,767,57,0,18,0,0,90,0,90
79,Qkate,0,455,1,0,473,1,0,18,0,0,90,0,90
9,mirjan,11,897,187,11,911,191,0,14,4,0,70,20,90
83,SERHAT STARK,0,445,0,0,463,0,0,18,0,0,90,0,90
60,docente,1192,1428,10,1192,1445,11,0,17,1,0,85,5,90
1,Guts Black,2852,1899,268,2852,1912,273,0,13,5,0,65,25,90
42,Milos Iva,0,139,31,0,153,35,0,14,4,0,70,20,90
33,Traksimus,0,307,61,0,318,65,0,11,4,0,55,20,75
8,BuharaShroom,12,1071,192,12,1082,195,0,11,3,0,55,15,70
6,JohnHawkwood,2018,2095,205,2018,2103,210,0,8,5,0,40,25,65
43,Daessa,0,543,30,0,553,32,0,10,2,0,50,10,60
37,KecIsHere,0,175,42,0,182,46,0,7,4,0,35,20,55
25,Odr,3,588,84,3,595,88,0,7,4,0,35,20,55
88,Sandra Lady,0,168,0,0,179,0,0,11,0,0,55,0,55
80,Liable1,0,106,1,0,113,1,0,7,0,0,35,0,35
76,sakis111,0,484,2,0,490,2,0,6,0,0,30,0,30
57,buddha6366,845,1335,12,845,1335,12,0,0,0,0,0,0,0
